Statistics,AL00047241-Small,AL10051306,AL10063562,AL00050685,AL10050875,AL00056276,AL00052787,AL10052799,AL00052441,AL10089447-Small,AL00051735,AL00057282,AL00055186,AL00054403,AL00050155,AL00050715,AL00102031,AL00048098,AL00053377,AL00089447,AL10048599,AL00052799,AL10063763,AL10053473,AL00055594,AL10051350,AL00053335,AL00052150,AL00050692,AL10050412,AL00050815-Small,AL00052086,AL10089447,AL20089447,AL00050847,AL00101215,AL10052799-Small,AL00088995,AL10054593-Small,AL00051366,AL00089048,AL00050684,AL00047241,AL10050815,AL00049879,AL00054407,AL10047861,AL00100897,AL00053614,AL00051934,AL00069394,AL00050465,AL10057468,AL00050799,AL00050021,AL10063410,AL10051350-Small,AL00054097,AL00051931,AL00069572,AL00063763,AL00057468,AL00082614,AL00051412,AL10053335-Small,AL00055593,AL00063492,AL00074653,AL10050021,AL00064294,AL00050876,AL00063410,AL00051366-Small,AL00047861,AL00051984,AL00052141,AL10053473-Small,AL00088696,AL00053701,AL10051735,AL00069381,AL00089800,AL00109622,AL10050155-Small,AL00068994,AL00053697,AL10109622,AL00051971,AL00103575,AL10056276,AL00050815,AL10050712,AL10050335,AL10054446,AL00051395,AL10054592,AL00089623,AL00051352,AL10050815-Small,AL00063412,AL10054814,AL00049599,AL00051913,AL00057413,AL10074933,AL00051713,AL00054253,AL00051904,AL00069117,AL00054814,AL10053335,AL00050155-Small,AL00050464,AL10051735-Small,AL00053354,AL00047305,AL10051367,AL00056022,AL00055637,AL00052317,AL00050475,AL10101215,AL00050847-Small,AL10057491,AL00055723,AL10050464,AL10069117,AL00055464,AL00051392,AL00100877,AL00054790,AL10054593,AL00051906,AL00051395-Small,AL00053473,AL10050155,AL00050331,AL00052113,AL00051306,AL10054592-Small,AL00052821,AL00057492,AL10050412-Small
Estimated Length,149.0,165.0,60.0,197.0,152.0,286.0,157.0,26.0,140.0,20.0,280.0,32.0,164.0,113.0,111.0,111.0,137.0,123.0,282.0,44.0,121.0,264.0,73.0,33.0,84.0,59.0,262.0,471.0,158.0,69.0,165.0,157.0,20.0,115.0,142.0,93.0,26.0,41.0,383.0,338.0,76.0,212.0,148.0,138.0,218.0,111.0,71.0,48.0,355.0,358.0,245.0,117.0,37.0,197.0,170.0,170.0,45.0,102.0,476.0,215.0,75.0,55.0,81.0,491.0,53.0,99.0,104.0,69.0,48.0,146.0,123.0,201.0,315.0,78.0,95.0,192.0,32.0,143.0,496.0,135.0,436.0,153.0,158.0,107.0,125.0,179.0,61.0,327.0,68.0,123.0,164.0,43.0,141.0,87.0,451.0,115.0,145.0,258.0,134.0,200.0,22.0,153.0,429.0,89.0,104.0,370.0,88.0,315.0,74.0,90.0,51.0,97.0,114.0,69.0,217.0,148.0,189.0,185.0,79.0,359.0,174.0,186.0,138.0,38.0,199.0,108.0,182.0,192.0,206.0,257.0,89.0,394.0,237.0,435.0,384.0,114.0,64.0,93.0,228.0,117.0,136.0,46.0,67.0
Maximum Ungapped Length,144.0,165.0,60.0,191.0,129.0,280.0,153.0,26.0,126.0,20.0,255.0,32.0,159.0,97.0,93.0,101.0,127.0,117.0,281.0,44.0,119.0,226.0,71.0,32.0,84.0,45.0,250.0,448.0,142.0,62.0,147.0,149.0,20.0,110.0,135.0,89.0,26.0,41.0,350.0,299.0,76.0,185.0,144.0,119.0,206.0,107.0,71.0,48.0,337.0,302.0,235.0,104.0,33.0,173.0,155.0,160.0,45.0,98.0,468.0,204.0,73.0,51.0,76.0,472.0,50.0,97.0,104.0,69.0,45.0,145.0,119.0,193.0,299.0,77.0,87.0,191.0,32.0,136.0,484.0,69.0,428.0,149.0,155.0,93.0,125.0,167.0,60.0,303.0,63.0,116.0,147.0,43.0,137.0,74.0,335.0,92.0,145.0,253.0,119.0,193.0,22.0,151.0,360.0,81.0,96.0,366.0,88.0,299.0,70.0,86.0,50.0,93.0,104.0,69.0,204.0,145.0,154.0,185.0,79.0,255.0,158.0,178.0,135.0,34.0,180.0,102.0,164.0,166.0,205.0,243.0,88.0,350.0,225.0,335.0,366.0,93.0,64.0,90.0,222.0,92.0,125.0,46.0,62.0
Sequence Length Heterogeneity,0.0688170016896,1.34102718446,0.152507618277,0.271207638478,0.110341115921,0.111641298133,0.142749867157,0.0157856011585,0.126146246741,0.0,0.345332632711,0.0183285799743,0.0259067428483,0.114388708133,0.0560347322844,0.0714285714286,0.0139681516739,0.0205951790499,0.075417109506,0.0661437827766,0.19133313259,0.141421926379,0.0979664128145,0.00286468280321,0.0,0.0592557157962,0.188423377013,0.343853028363,0.221203182751,0.208538172695,0.0428145556516,0.178453719568,0.0,0.120983844746,0.0215645487294,0.0280898876404,0.0172005229038,0.0,0.172177976705,0.107666613371,0.0,0.270511947043,0.0370185597589,0.0505691087237,0.338455642865,0.117180944039,0.0467297920966,0.0450051437389,0.0816495231461,0.080223503263,0.0540988149946,0.0779759380423,0.0359305620747,0.360571590374,0.133166257766,0.141120222239,0.101278918578,0.0115703410105,0.250946305383,0.0244592445813,0.125092558324,0.0631811819517,0.0352766841475,0.146784389009,0.12992780096,0.0584945017752,0.15656930603,0.0798924278865,0.215349259352,0.0234328931461,0.00814831581069,0.143500751892,0.150208590648,0.0144137515133,0.0,0.0839186935906,0.00736569563736,0.435104921973,0.0481907121133,0.143128039617,0.207580242632,0.031460626752,0.0521477662494,0.0668827666391,0.0,0.125570128386,0.0254237288136,0.289963498625,0.166666666667,0.0461574358827,0.0386557279387,0.0377852033776,0.0844432381781,0.118628301042,0.121446621461,0.170543591959,0.00807482893972,0.0355522343441,0.0539291857441,0.0890729939548,0.0,0.0938512566285,0.123028896216,0.0793120233334,0.0335119795208,0.0535758375611,0.0303218716521,0.419534103076,0.0271810025183,0.119238424864,0.0876671082321,0.0780344808179,0.124709221779,0.296667377273,0.0293873196326,0.0767709361251,0.118214912303,0.0,0.0697470123853,0.151299270192,0.0973267835996,0.0324354083814,0.0264110704603,0.149666295471,0.122272061064,0.0964554211567,0.0886285451032,0.300658669222,0.0204113731532,0.147046634422,0.124247165619,0.172076634182,0.221967410333,0.128385624364,0.23911700729,0.0588996217641,0.0163935803014,0.0858301617396,0.733316591137,0.186328947382,0.0843326280554,0.0111111111111,0.250140252465
Gappiness Percentage,0.0810810810811,0.553892215569,0.116666666667,0.252427184466,0.310379241517,0.136865342163,0.157407407407,0.0079185520362,0.245532245532,0.0,0.453262786596,0.015625,0.0411522633745,0.214387464387,0.222423510467,0.224789915966,0.0157480314961,0.0935390549662,0.0771055753262,0.1,0.30612244898,0.392453951277,0.379464285714,0.000262605042017,0.0,0.406390977444,0.378104575163,0.43018018018,0.379467186485,0.40435413643,0.174319727891,0.172185430464,0.0,0.20218579235,0.0965794768612,0.025,0.00961538461538,0.0,0.425114155251,0.395567698846,0.0,0.595614035088,0.0892543859649,0.199650174913,0.479344729345,0.137755102041,0.0826666666667,0.0277777777778,0.208646616541,0.19823434992,0.117006802721,0.193732193732,0.161375661376,0.393243243243,0.376518218623,0.223011363636,0.252380952381,0.015873015873,0.221294363257,0.0758293838863,0.142222222222,0.212121212121,0.0864197530864,0.151024590164,0.310588235294,0.205026455026,0.162087912088,0.0772946859903,0.285185185185,0.0325342465753,0.058,0.227184466019,0.360557138335,0.025641025641,0.0224719101124,0.260465116279,0.00173611111111,0.36047979798,0.0810916179337,0.518244406196,0.249466950959,0.0526315789474,0.0424628450106,0.182700794351,0.0,0.410106382979,0.0368852459016,0.335244335244,0.181818181818,0.127952755906,0.186731195806,0.046511627907,0.114285714286,0.211764705882,0.423857142857,0.515576962492,0.00919540229885,0.0799663299663,0.182336182336,0.179915048544,0.0,0.0690789473684,0.27059712774,0.0923694779116,0.189380530973,0.0460704607046,0.0295454545455,0.459677419355,0.0238095238095,0.249140893471,0.317666666667,0.135738831615,0.27145581691,0.498095238095,0.0846511627907,0.103277674706,0.292485549133,0.0,0.0569620253165,0.477409326425,0.332535885167,0.0296296296296,0.0688405797101,0.325,0.189054726368,0.307926829268,0.0776470588235,0.402661064426,0.0227642276423,0.336724647194,0.231741573034,0.420009784736,0.315471698113,0.414837398374,0.471851225697,0.275524002705,0.0208333333333,0.181818181818,0.465065502183,0.49885583524,0.292695473251,0.0163043478261,0.370967741935
Average Gap Length,3.5294117647099994,30.8333333333,14.0,12.2352941176,7.06818181818,5.39130434783,5.27586206897,1.0,5.09677419355,0.0,19.3962264151,1.0,2.5,5.18965517241,6.77914110429,7.13333333333,1.5,2.93939393939,6.5,2.25,22.5,8.15432098765,10.2,1.0,0.0,11.5,15.6351351351,23.2926829268,11.2307692308,13.5242718447,3.7962962963,5.51515151515,0.0,7.4,1.66956521739,2.25,1.0,0.0,10.64,10.651226158,0.0,34.8205128205,3.73394495413,4.41436464088,17.4051724138,3.27272727273,3.1,2.66666666667,4.91150442478,8.66666666667,4.64864864865,7.55555555556,1.5641025641,14.55,8.01724137931,6.40816326531,7.95,1.22222222222,28.9090909091,5.05263157895,3.55555555556,3.125,2.625,8.56976744186,7.76470588235,10.3333333333,8.42857142857,5.33333333333,15.4,3.16666666667,2.41666666667,5.70731707317,10.7452830189,1.09090909091,1.0,7.85964912281,1.0,11.1960784314,5.94285714286,19.4258064516,18.72,2.28571428571,2.22222222222,5.30769230769,0.0,11.4222222222,1.8,18.0588235294,3.27272727273,3.61111111111,3.89075630252,2.0,3.69230769231,7.71428571429,16.081300813,15.48,1.0,3.14049586777,4.05063291139,4.39259259259,0.0,2.625,15.0420168067,2.3,4.65217391304,5.66666666667,1.44444444444,26.71875,2.0,8.05555555556,7.68548387097,4.64705882353,6.88709677419,19.3703703704,3.37037037037,4.51351351351,10.7659574468,0.0,9.0,12.7617728532,8.77894736842,2.66666666667,1.85365853659,7.15,7.6,6.93893129771,3.14285714286,11.7346938776,1.55555555556,9.58878504673,5.68965517241,10.5337423313,13.0625,17.1512605042,18.9863945578,6.93617021277,1.14285714286,3.6,23.6666666667,15.7971014493,6.1847826087,1.0,12.5454545455
Median Gap Length,1.0,5.0,14.0,4.0,4.0,3.0,3.0,1.0,3.0,0.0,9.0,1.0,2.0,2.0,6.0,4.0,1.5,2.0,7.5,2.5,21.0,4.0,11.0,1.0,0.0,12.0,4.0,15.0,8.0,10.0,2.0,5.0,0.0,3.0,1.0,1.0,1.0,0.0,7.0,6.0,0.0,38.0,2.0,3.0,13.0,1.0,3.5,2.0,3.0,5.0,3.0,6.0,1.0,14.0,7.0,3.0,11.0,1.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,12.0,6.0,4.0,14.0,3.0,2.0,3.0,7.0,1.0,1.0,4.0,1.0,3.0,4.0,32.0,6.0,1.5,1.0,5.0,0.0,9.0,1.0,5.0,2.0,4.0,2.0,2.0,3.0,11.0,9.0,9.0,1.0,3.0,2.0,2.0,0.0,2.0,7.0,1.5,3.0,3.0,1.0,7.5,1.0,8.0,4.0,4.0,4.0,33.0,2.0,3.0,11.0,0.0,9.0,8.0,2.0,1.0,1.0,8.0,7.0,8.0,1.0,8.0,1.0,4.0,3.0,7.0,7.5,11.0,6.0,6.0,1.0,2.0,4.0,15.0,5.0,1.0,9.5
1-SPFP(masked),0.55953307393,0.450381679389,0.68275862069,0.39625167336,0.153581267218,0.365168539326,0.357612267251,0.824864262843,0.344611885129,1.0,0.143198906357,0.96256684492,0.761160714286,0.540888050746,0.770250030197,0.175475687104,0.491477272727,0.722188408737,0.694520547945,0.50643776824,0.469465648855,0.28566883203,0.19203539823,0.807570977918,0.952380952381,0.832633635381,0.212083333333,0.129010695187,0.401112982353,0.492394780054,0.373992673993,0.30612244898,1.0,0.503846153846,0.882343075181,0.757396449704,0.829523187459,0.926829268293,0.405443636896,0.29103880032,1.0,0.187700886806,0.753192218699,0.306321989841,0.143277591973,0.692722371968,0.513513513514,0.696480938416,0.515945526633,0.711936437546,0.905327342747,0.665360757427,0.636716770816,0.448393194707,0.534725654968,0.304436660829,0.843579234973,0.652631578947,0.846234309623,0.839367311072,0.794285714286,0.803697785894,0.633333333333,0.628641502662,0.561697247706,0.61301369863,0.698102016607,0.494382022472,0.764285714286,0.97118847539,0.830680173661,0.243638372307,0.154064004531,0.748663101604,0.632653061224,0.288218111003,0.811846689895,0.159044193217,0.755594559017,0.789208669401,0.43216080402,0.737410071942,0.474418604651,0.732873563218,0.984,0.188333787095,0.730205278592,0.2761585238,0.4,0.249589490969,0.386461941766,0.62563237774,0.630384167637,0.18125,0.23260936652,0.425391691446,0.95337995338,0.754953363872,0.32858044164,0.330172368628,1.0,0.467336683417,0.246352489897,0.55,0.557759626604,0.802371541502,0.890083632019,0.217188540973,0.488888888889,0.517068273092,0.593335653384,0.766299745978,0.29454787234,0.725466586394,0.803733333333,0.411083048581,0.66837843176,0.643243243243,0.829836829837,0.27551616477,0.441965883335,0.755020080321,0.868838526912,0.55637254902,0.145278450363,0.320574162679,0.573324022346,0.106796116505,0.796954314721,0.340073529412,0.792222222222,0.399114484503,0.273684210526,0.169343607836,0.132673267327,0.713053103905,0.812903225806,0.39667896679,0.685328185328,0.398554880147,0.427743151181,0.911111111111,0.382797731569
1-SPFN(masked),0.678301886792,0.546296296296,1.0,0.714975845411,0.353968253968,0.534979423868,0.524497991968,0.844919786096,0.647435897436,1.0,0.2557997558,1.0,0.909333333333,0.735431235431,0.977977148992,0.266025641026,0.81220657277,0.892296122995,0.908602150538,0.578431372549,0.661290322581,0.696129740906,0.35632183908,0.992889463478,1.0,0.961358182691,0.4779342723,0.240049751244,0.702037677816,0.719063545151,0.61543098252,0.413080895009,1.0,0.598173515982,0.976654599462,0.941176470588,0.846666666667,1.0,0.575623268698,0.503996167713,1.0,0.450297287254,0.953047061375,0.719043887147,0.297872340426,0.874149659864,0.633333333333,0.989583333333,0.669125866309,0.895005807201,0.954653130288,0.928051001821,0.718095238095,0.672335600907,0.676516572858,0.483766233766,0.969387755102,0.911764705882,0.946198830409,0.904545454545,0.827380952381,0.931481481481,0.738888888889,0.965013774105,0.818516042781,0.774891774892,0.789403085178,0.611111111111,0.972727272727,0.984184914842,0.911111111111,0.590187332739,0.267453294002,1.0,0.654008438819,0.480519480519,0.995726495726,0.281363636364,0.925806451613,0.930415263749,0.737142857143,0.883620689655,0.591304347826,0.966060606061,1.0,0.360286458333,0.783018867925,0.598636363636,0.473684210526,0.372549019608,0.643480700879,0.772916666667,0.891358024691,0.241666666667,0.490068155322,0.736615477266,0.95337995338,0.926479054489,0.758741258741,0.729398148148,1.0,0.720930232558,0.685047619048,0.601092896175,0.692753623188,0.908277404922,0.93125,0.402469135802,0.608805031447,0.581920903955,0.875680534155,0.957671957672,0.473290598291,0.850088183422,0.897023809524,0.621099887767,0.951898734177,1.0,0.988888888889,0.723703703704,0.738636363636,0.921568627451,0.960839598997,0.728342245989,0.183486238532,0.538279773157,0.667479674797,0.205415499533,0.934523809524,0.779973649539,0.893483709273,0.571080478975,0.437894736842,0.343502824859,0.286324786325,0.94308496732,0.916363636364,0.663580246914,0.833333333333,0.67738791423,0.677456382002,0.97619047619,0.533596837945
TC(masked),0.5660377358490566,0.111111111111,1.0,0.565217391304,0.238095238095,0.308641975309,0.132530120482,0.4,0.269230769231,1.0,0.0897435897436,1.0,0.864,0.290909090909,0.746031746032,0.0,0.718309859155,0.511363636364,0.876344086022,0.411764705882,0.548387096774,0.0,0.137931034483,0.576923076923,1.0,0.0,0.154929577465,0.0671641791045,0.333333333333,0.0,0.417721518987,0.0,1.0,0.424657534247,0.754385964912,0.882352941176,0.4,1.0,0.0723684210526,0.0442477876106,1.0,0.0,0.405660377358,0.272727272727,0.0,0.642857142857,0.111111111111,0.96875,0.370892018779,0.712195121951,0.873096446701,0.819672131148,0.12,0.333333333333,0.341463414634,0.194805194805,0.785714285714,0.808823529412,0.919298245614,0.801136363636,0.75,0.583333333333,0.633333333333,0.892561983471,0.590909090909,0.212121212121,0.619718309859,0.416666666667,0.954545454545,0.978102189781,0.828571428571,0.271186440678,0.0,1.0,0.481012658228,0.147727272727,0.961538461538,0.0,0.814516129032,0.407407407407,0.611428571429,0.775862068966,0.391304347826,0.9,1.0,0.09375,0.584905660377,0.4375,0.289473684211,0.176470588235,0.0759493670886,0.71875,0.777777777778,0.1,0.152542372881,0.0,0.93006993007,0.668393782383,0.295454545455,0.305555555556,1.0,0.441860465116,0.44,0.491803278689,0.391304347826,0.862416107383,0.85,0.333333333333,0.0754716981132,0.338983050847,0.363636363636,0.873015873016,0.0,0.444444444444,0.803571428571,0.308641975309,0.759493670886,1.0,0.983333333333,0.111111111111,0.473684210526,0.882352941176,0.868421052632,0.470588235294,0.119266055046,0.0869565217391,0.430894308943,0.0,0.910714285714,0.420289855072,0.701754385965,0.111842105263,0.157894736842,0.00847457627119,0.0222222222222,0.416666666667,0.763636363636,0.511111111111,0.676056338028,0.133333333333,0.136363636364,0.952380952381,0.173913043478
Compression(masked),1.0067567567567568,0.988023952096,1.0,0.956310679612,0.910179640719,0.94701986755,0.969135802469,1.0,0.979020979021,1.0,0.864197530864,1.0,1.01234567901,1.0462962963,1.02777777778,0.932773109244,1.07874015748,1.00819672131,1.00355871886,0.977777777778,0.823129251701,0.862745098039,0.760416666667,1.03125,1.0,1.05357142857,0.856209150327,0.848648648649,0.923976608187,1.06153846154,0.982142857143,1.03973509934,1.0,0.94262295082,1.0,1.03333333333,1.0,1.0,0.874429223744,0.92349726776,1.0,0.743859649123,0.973684210526,1.0,0.931623931624,0.991071428571,0.946666666667,1.0,0.934210526316,1.00561797753,1.0,1.0,1.02777777778,1.06486486486,0.894736842105,0.965909090909,1.0,1.0303030303,0.993736951983,1.01895734597,1.0,1.0,1.0,1.00614754098,1.06,0.916666666667,1.0,1.0,1.06666666667,1.0,0.984,0.97572815534,0.897435897436,1.0,1.06741573034,0.893023255814,1.0,0.993055555556,0.966861598441,1.92857142857,0.929637526652,1.00657894737,1.00636942675,1.03883495146,1.0,0.76170212766,1.0,0.981981981982,1.0303030303,0.968503937008,0.959064327485,1.0,1.00714285714,1.02352941176,0.902,0.966386554622,1.0,0.977272727273,0.992592592593,0.970873786408,1.0,1.00657894737,0.972789115646,1.07228915663,0.920353982301,1.0027100271,1.0,0.846774193548,1.05714285714,0.927835051546,1.02,1.0,0.942148760331,0.985714285714,1.00930232558,1.00680272109,1.09248554913,1.0,1.0,0.930051813472,0.832535885167,1.03333333333,1.0,0.95,0.990049751244,0.878048780488,1.07058823529,0.941176470588,1.00487804878,0.927797833935,1.0,0.899543378995,0.894339622642,0.884146341463,0.843956043956,0.98275862069,1.0,0.939393939394,0.995633187773,1.01739130435,0.83950617284,1.0,1.08064516129
Average Terminal Gap length,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0.0,0.0,0.0,0.0454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
